,Test predictions,Actual
554,459.53998,375.5449999999999
555,449.0563,377.02333333333337
556,442.75153,390.342
557,451.83884,388.2466666666666
558,435.7586,301.2383333333333
559,300.81012,244.38166666666663
560,242.50296,94.15833333333336
561,31.309946,28.363333333333344
562,-17.611074,46.27999999999997
563,52.96696,140.13166666666666
564,190.83974,100.97166666666658
565,141.3011,52.71500000000003
566,84.95472,21.730000000000018
567,59.585827,87.2166666666667
568,124.22852,293.91333333333336
569,394.1033,348.16800000000006
570,449.65533,398.4866666666667
571,526.11993,438.38166666666666
572,557.83777,449.48500000000007
573,555.63586,501.9266666666667
574,635.1269,462.435
575,530.7215,421.43
576,468.63074,474.03
577,560.31,485.0016666666667
578,547.9993,501.47
579,563.09924,459.7483333333333
580,485.7043,444.8440000000001
581,469.4714,441.4916666666666
582,467.8418,400.3366666666666
583,406.98053,208.67600000000002
584,151.14864,89.87
585,68.18894,50.93333333333334
586,60.97743,46.30666666666667
587,93.40394,55.56999999999999
588,124.91566,47.6633333333333
589,138.08461,42.79333333333335
590,130.71385,66.86999999999995
591,137.53737,97.98000000000002
592,137.71901,222.92000000000002
593,223.10062,413.655
594,464.41653,456.26833333333326
595,543.25,449.915
596,524.9917,463.086
597,532.1322,435.73
598,465.33017,409.71
599,424.86108,390.59
600,396.83365,390.5916666666666
601,400.10254,430.185
602,460.80838,399.535
603,403.48785,352.98
604,340.8156,359.82
605,369.12564,371.0466666666667
606,389.76816,332.2583333333333
607,344.50406,160.14666666666665
608,111.60398,75.6583333333333
609,41.185497,46.24600000000004
610,41.157818,33.72500000000008
611,39.576122,54.16833333333335
612,69.5561,58.822
613,91.61115,83.185
614,126.59089,94.09500000000008
615,128.33073,94.3416666666667
616,127.37687,216.51
617,238.5204,379.79833333333335
618,455.8745,438.81666666666666
619,523.34973,423.7716666666667
620,489.55075,428.9500000000001
621,476.97202,405.1466666666667
622,418.56073,410.3883333333333
623,423.9586,398.41
624,401.40277,335.525
625,309.35275,329.665
626,321.41187,340.0833333333333
627,345.9012,351.7383333333334
628,367.00897,274.74666666666667
629,255.25475,307.632
630,315.33307,278.605
631,282.19925,137.07999999999998
632,128.11787,70.16666666666669
633,86.5413,36.315
634,79.708015,25.89166666666665
635,42.065807,33.41833333333335
636,54.764507,38.32600000000002
637,60.29777,65.42333333333335
638,82.743416,85.64666666666665
639,103.13886,101.92666666666668
640,119.526924,196.8983333333333
641,229.24489,377.92
642,481.83972,411.7433333333333
643,504.8839,419.145
644,497.21713,426.7316666666666
645,480.56964,388.6166666666666
646,399.47137,345.6983333333333
647,331.2897,296.86
648,270.789,336.63666666666666
649,343.43887,312.056
650,311.00226,293.71833333333336
651,290.9719,326.33500000000004
652,342.66025,327.968
653,342.95407,282.16
654,276.2391,251.34833333333336
655,252.71393,87.00833333333338
656,102.450356,45.32166666666666
657,81.62989,26.326666666666654
658,64.01972,18.555000000000007
659,52.585552,27.62166666666667
660,51.6869,45.56666666666672
661,75.37412,67.4566666666667
662,85.90406,69.99000000000001
663,86.06269,79.80000000000001
664,92.62171,167.35666666666668
665,171.06966,314.80333333333334
666,359.3776,371.99000000000007
667,437.86462,448.375
668,535.4816,405.66833333333335
669,437.3197,398.18000000000006
670,412.11862,369.1966666666667
671,355.60666,377.645
672,369.04883,384.545
673,382.5291,386.0266666666667
674,388.00497,418.84
675,437.02344,417.29833333333335
676,439.21835,375.026
677,373.46902,353.78000000000003
678,347.70688,344.7150000000001
679,333.5447,168.28499999999997
680,140.47627,58.1733333333334
681,84.657906,50.2166666666667
682,84.54673,66.04166666666669
683,99.400185,48.40499999999997
684,81.61811,50.501666666666665
685,86.84806,55.129999999999995
686,93.95454,79.2066666666667
687,109.056465,97.67800000000005
688,123.66242,215.335
689,218.9136,333.084
690,360.24915,407.12
691,466.96875,352.17833333333334
692,374.0335,354.58
693,370.12787,308.59166666666664
694,293.20038,362.72
695,377.993,378.07166666666666
696,396.59415,322.24499999999995
697,315.72867,327.51000000000005
698,327.22427,280.96333333333337
699,270.88367,294.89000000000004
700,298.90054,297.1083333333333
701,300.8492,275.84333333333336
702,272.0965,295.6233333333334
703,300.03162,224.662
704,234.98433,97.30333333333328
705,96.807625,47.35666666666668
706,65.11887,32.43000000000001
707,44.3726,100.71199999999999
708,95.864845,102.30166666666668
709,111.38056,82.62833333333333
710,91.01591,81.29833333333335
711,74.6742,88.73500000000001
712,79.10999,225.94000000000003
713,244.47452,380.7916666666667
714,465.15384,415.785
715,497.71762,373.32666666666665
716,408.21573,402.556
717,444.0618,396.575
718,416.70807,330.715
719,310.26865,315.175
720,302.001,304.52000000000004
721,296.0896,324.432
722,335.8171,335.46333333333337
723,357.36658,332.56333333333333
724,354.15076,365.4966666666666
725,402.4297,360.25500000000005
726,382.37854,348.78666666666663
727,362.30588,250.42500000000004
728,234.47536,90.21500000000003
729,66.31687,56.56600000000009
730,44.290386,32.616666666666674
731,28.619669,51.98333333333335
732,53.355297,114.38666666666671
733,124.68598,132.2116666666667
734,148.8007,92.23199999999997
735,97.32368,82.0933333333333
736,84.58698,109.76166666666666
737,112.56794,196.48999999999998
738,221.46523,316.17333333333335
739,385.77722,353.35
740,427.32535,386.33166666666665
741,450.9326,419.205
742,484.30667,543.4266666666667
743,656.85455,536.274
744,598.1778,498.0766666666666
745,527.8412,446.1166666666666
746,455.27768,375.545
747,370.50217,312.2916666666667
748,304.4316,325.59833333333336
749,359.819,338.624
750,385.6456,289.03000000000003
751,317.52734,194.05999999999997
752,192.70934,73.50166666666667
753,61.388256,41.495000000000005
754,33.985577,66.7816666666667
755,61.59126,63.63499999999999
756,58.818707,50.19999999999999
757,51.110638,35.454999999999984
758,43.054882,34.10000000000002
759,48.748577,36.133333333333326
760,51.380474,59.07333333333338
761,86.95344,80.92000000000002
762,105.10209,99.39833333333337
763,125.009926,110.07
764,134.15834,133.625
765,159.80186,203.274
766,254.42824,288.35
767,370.48267,352.3633333333334
768,448.0576,322.58666666666664
769,379.7939,290.45
770,346.18753,299.27200000000005
771,375.44818,277.635
772,335.1526,259.0216666666666
773,316.41644,214.045
774,248.30568,222.485
775,278.90933,118.63999999999999
776,126.18333,76.3316666666667
777,88.18003,87.68333333333334
778,114.22413,94.40333333333331
779,114.008675,85.52833333333331
780,99.57218,66.67000000000002
781,70.54392,81.17333333333335
782,82.58485,62.2166666666667
783,56.403606,53.42399999999998
784,53.02815,74.92166666666668
785,94.25553,102.62799999999999
786,120.11973,102.29833333333329
787,120.23481,166.74333333333334
788,210.21996,213.3033333333333
789,263.27945,199.2966666666667
790,233.68312,298.808
791,389.03183,328.555
792,418.1955,400.7033333333334
793,526.3156,374.745
794,458.47705,322.0833333333333
795,391.5515,372.8333333333333
796,506.1413,333.366
797,412.5709,316.58000000000004
798,400.93857,280.71666666666664
799,351.3518,142.69333333333338
800,136.85988,67.22000000000003
801,58.35615,62.67500000000001
802,85.33997,56.19833333333338
803,82.75965,70.60333333333341
804,100.500984,77.815
805,96.37574,88.08000000000004
806,97.78263,71.03833333333336
807,75.48377,60.860000000000014
808,78.46876,76.70666666666665
809,101.83817,156.14666666666665
810,219.10977,336.7425
811,490.62976,441.8366666666666
812,601.34155,375.9166666666667
813,449.78848,319.68
814,390.03046,269.54
815,331.8007,253.372
816,320.62717,269.91166666666663
817,361.74472,276.8933333333334
818,359.77383,253.38166666666663
819,320.55417,246.84500000000003
820,321.81918,267.75500000000005
821,362.4122,308.87600000000003
822,417.8971,267.4433333333333
823,341.8552,99.00400000000002
824,74.73719,38.59500000000003
825,22.909616,38.04166666666663
826,35.69978,22.80666666666673
827,22.891489,29.101666666666745
828,39.88081,46.428
829,67.548805,71.84000000000003
830,101.44932,75.58600000000001
831,113.29795,67.95333333333332
832,111.436714,183.145
833,272.1782,293.03833333333336
834,438.6847,256.035
835,343.91144,287.12
836,405.39,296.96200000000005
837,401.1023,337.31666666666666
838,456.68137,299.075
839,358.5755,270.5250000000001
840,323.34998,232.97333333333327
841,274.7834,226.74
842,279.56827,243.145
843,297.84503,254.9283333333333
844,316.3672,286.07
845,368.1129,301.56166666666667
846,372.06067,255.38
847,291.98117,116.48500000000001
848,133.8914,38.5383333333333
849,20.128092,30.953333333333262
850,35.333874,36.105999999999995
851,56.660046,24.535000000000025
852,65.31556,13.313333333333333
853,55.200054,15.78000000000003
854,34.08662,16.826666666666654
855,29.117258,20.311666666666667
856,8.271982,107.72666666666669
857,121.339485,243.28166666666667
858,336.8722,287.9783333333333
859,390.7345,346.56333333333333
860,458.51163,341.81666666666666
861,413.55142,334.8
862,384.27676,312.64500000000004
863,337.82803,343.13400000000007
864,384.39786,379.9266666666667
865,427.78674,367.5916666666667
866,393.60632,363.83
867,385.43527,370.24
868,391.70642,344.096
869,350.69534,341.1383333333333
870,354.08383,304.50666666666666
871,303.12155,212.49666666666664
872,196.64658,69.0
873,84.9289,51.298333333333346
874,88.453926,48.24333333333334
875,90.28794,134.49166666666667
876,144.81926,111.98799999999994
877,126.15653,44.92166666666668
878,56.454357,53.336666666666645
879,56.481335,88.61000000000001
880,97.013954,352.1133333333334
881,384.2069,459.44166666666666
882,553.45953,494.87
883,588.7545,536.4933333333332
884,613.04065,483.578
885,492.21463,429.0116666666666
886,407.53293,432.52333333333326
887,422.5764,416.805
888,406.24225,438.9066666666667
889,447.98343,459.34833333333336
890,476.70776,459.758
891,475.93973,458.55
892,478.1489,489.8783333333333
893,529.1698,433.34
894,433.31195,436.535
895,444.3284,316.0383333333333
896,280.76318,129.344
897,123.873146,118.63666666666666
898,132.48936,102.60499999999996
899,138.75896,179.01666666666665
900,198.55553,164.18333333333328
901,193.21605,97.61000000000001
902,120.166115,120.79833333333335
903,134.6346,146.84799999999996
904,161.78716,239.87833333333336
905,249.39413,418.8033333333333
906,476.7029,457.094
907,526.8304,476.185
908,536.7229,480.3133333333333
909,522.23755,503.4383333333333
910,544.27893,454.23
911,470.77884,414.98333333333335
912,427.62326,396.1433333333334
913,410.3945,352.9766666666667
914,355.61313,368.7633333333333
915,392.33234,333.958
916,337.68106,431.408
917,501.33316,401.8133333333333
918,426.30054,387.8766666666667
919,408.263,320.1716666666667
920,317.18665,415.32
921,440.3204,386.722
922,398.84955,186.324
923,194.22987,120.73833333333334
924,133.00902,109.82499999999999
925,109.120735,145.788
926,151.65529,177.4733333333333
927,201.67833,156.32166666666672
928,181.97096,183.7033333333333
929,221.6336,222.88
930,265.36102,250.336
931,297.95645,426.8516666666666
932,558.31116,575.1
933,746.74603,624.005
934,762.4972,669.7
935,811.8191,690.9049999999999
936,817.8037,672.5316666666666
937,756.551,612.992
938,654.34937,538.78
939,550.75964,482.6566666666668
940,485.6419,410.88
941,394.41318,414.645
942,436.1255,423.6133333333333
943,458.82782,447.692
944,479.66653,212.6816666666667
945,164.128,158.79166666666663
946,140.26012,110.40199999999999
947,114.65366,78.18333333333334
948,100.70051,84.99666666666667
949,107.99363,149.92000000000002
950,192.38509,114.07499999999999
951,114.917,74.92166666666668
952,93.942085,160.94400000000002
953,236.55293,406.6983333333333
954,612.2561,503.315
955,702.4254,487.9633333333333
956,650.48566,468.5125000000001
957,624.7219,452.9
958,607.0242,389.42
959,473.52332,328.185
960,386.5008,291.2
961,343.24042,285.6383333333334
962,361.63898,294.5783333333334
963,378.52435,287.18
964,376.38153,244.12400000000002
965,297.84,239.34833333333333
966,302.19016,235.18400000000003
967,293.7663,115.18833333333333
968,128.43358,61.47500000000002
969,90.58735,38.970000000000084
970,69.52738,23.822000000000003
971,65.54063,17.201666666666654
972,56.835766,24.17166666666668
973,54.426617,28.424999999999955
974,61.95518,33.22000000000003
975,75.390175,29.470000000000084
976,59.026714,143.49333333333334
977,151.32457,242.22
978,281.97382,315.6683333333333
979,397.43805,339.59666666666675
980,410.8027,342.24666666666667
981,401.22495,283.4183333333333
982,298.96478,307.49666666666667
983,336.68646,294.07
984,300.64154,284.52666666666664
985,292.73868,305.985
986,316.17056,291.93
987,298.10605,292.29833333333335
988,312.51712,310.798
989,346.73453,321.90500000000003
990,339.58185,309.37333333333333
991,315.2529,132.39333333333337
992,144.23021,64.37666666666667
993,86.40559,27.741666666666674
994,69.09193,24.598333333333358
995,52.811565,25.600000000000023
996,41.122875,21.488
997,45.516125,41.125
998,61.349133,43.47000000000003
999,65.174416,38.29166666666663
1000,53.73921,168.8983333333333
1001,199.42041,323.69666666666666
1002,431.59888,343.6666666666667
