,Test predictions,Actual
1032,306.85632,277.185
1033,303.56653,263.31
1034,295.00204,238.025
1035,279.06213,269.72
1036,298.81842,270.3725
1037,298.15613,261.8333333333333
1038,289.98383,285.2683333333333
1039,311.11966,231.75333333333333
1040,269.87506,78.62
1041,187.082,27.74666666666667
1042,130.01703,28.94666666666667
1043,111.29682,135.90666666666667
1044,182.30122,136.095
1045,176.52533,43.22333333333333
1046,111.41938,30.46
1047,93.483376,52.43833333333333
1048,122.30375,156.085
1049,186.99245,256.715
1050,250.81151,270.172
1051,268.01422,363.4
1052,369.09814,377.83
1053,369.69412,418.912
1054,429.69537,421.4866666666667
1055,426.92636,418.835
1056,426.46326,420.375
1057,428.29868,427.68
1058,435.67963,415.445
1059,423.7625,424.38333333333327
1060,434.15784,390.65
1061,402.02158,417.75666666666666
1062,432.54425,430.06166666666667
1063,437.38605,308.432
1064,328.98743,107.97
1065,240.43048,48.896666666666654
1066,172.87065,33.97
1067,133.52968,170.31666666666663
1068,213.29126,181.85333333333327
1069,206.08391,60.52
1070,140.7797,30.15
1071,106.598595,64.495
1072,136.01726,212.13166666666663
1073,222.52116,310.72
1074,308.38367,333.24333333333334
1075,328.20563,361.4266666666667
1076,366.0123,385.828
1077,396.64264,368.45666666666665
1078,381.95593,371.84833333333336
1079,389.69482,393.1816666666667
1080,409.37115,335.15833333333336
1081,351.26978,318.51666666666665
1082,346.32233,311.4166666666667
1083,341.34375,277.62166666666667
1084,312.95197,288.7183333333333
1085,322.71896,296.142
1086,328.89417,309.64000000000004
1087,336.0416,172.6
1088,248.45262,60.73666666666667
1089,177.89641,33.105
1090,135.91702,32.406
1091,110.23286,36.996
1092,90.64306,35.94833333333333
1093,68.43,29.531666666666663
1094,60.462276,25.58666666666667
1095,66.217125,20.375
1096,62.666756,98.11
1097,134.8803,228.03833333333333
1098,235.46715,382.242
1099,398.18588,441.405
1100,431.99457,394.3533333333333
1101,390.09293,370.6166666666666
1102,385.7384,350.69833333333344
1103,370.87622,336.032
1104,360.05734,412.178
1105,436.55103,401.4483333333333
1106,408.8848,397.6183333333333
1107,410.73557,376.6583333333333
1108,390.63535,397.68666666666667
1109,414.88446,380.4766666666667
1110,394.03015,376.2866666666666
1111,390.62518,193.935
1112,261.62152,115.36833333333334
1113,227.06235,75.03200000000001
1114,181.724,57.375
1115,143.70306,59.344
1116,129.30125,69.512
1117,138.20613,89.41000000000001
1118,150.78853,81.022
1119,147.30077,96.995
1120,154.33508,212.56000000000003
1121,214.89258,376.4320000000001
1122,372.69205,454.1366666666667
1123,429.26663,438.8783333333333
1124,422.64108,392.194
1125,402.36823,370.6766666666667
1126,389.2068,346.3183333333333
1127,368.4934,357.0466666666666
1128,381.568,352.7316666666666
1129,371.66278,352.088
1130,372.32687,372.5866666666666
1131,392.31567,0.233333333333333
1132,181.89062,346.32
1133,418.998,362.415
1134,371.0705,69.36999999999999
1135,177.4665,45.884
1136,141.68452,71.0375
1137,151.36655,71.554
1138,145.1029,69.61666666666667
1139,137.72496,66.89
1140,130.21617,76.73166666666667
1141,138.37373,47.93833333333333
1142,122.61248,48.03666666666667
1143,119.53289,193.02666666666664
1144,211.04716,416.1233333333334
1145,421.48712,481.1183333333333
1146,452.51703,408.81166666666667
1147,398.05554,384.1766666666667
1148,398.91553,467.43
1149,479.95166,463.566
1150,457.81378,392.07333333333327
1151,401.26804,362.16333333333336
1152,380.99405,343.94
1153,367.27454,296.69
1154,330.96198,327.4433333333333
1155,357.41208,307.32
1156,334.04648,340.90333333333336
1157,367.92456,390.52833333333336
1158,408.53876,192.622
1159,262.57404,59.75000000000001
1160,190.83192,35.882
1161,146.53853,23.452
1162,103.85648,22.116
1163,73.24456,24.22833333333333
1164,53.006138,32.61333333333334
1165,54.396194,38.29166666666666
1166,81.23318,36.931666666666665
1167,84.83378,198.6966666666667
1168,215.23412,343.432
1169,359.2035,432.7083333333333
1170,433.52872,450.6516666666666
1171,441.11255,441.1916666666666
1172,441.13977,409.705
1173,416.31815,372.6466666666667
1174,386.94467,430.21333333333337
1175,447.9679,430.185
1176,433.8039,426.088
1177,432.0415,390.53
1178,400.641,392.7766666666666
1179,408.1563,377.395
1180,391.62173,333.3066666666667
1181,352.35843,345.134
1182,367.76648,223.41333333333333
1183,276.03107,73.52666666666666
1184,202.43456,32.925000000000004
1185,147.26154,36.25333333333334
1186,115.88651,25.21666666666667
1187,83.95382,26.488
1188,61.881416,33.66499999999999
1189,63.8131,32.480000000000004
1190,80.50704,28.668333333333333
1191,75.72769,163.04500000000002
1192,180.16951,299.7583333333334
1193,304.0711,333.79833333333335
1194,338.8017,472.975
1195,475.23358,473.9916666666666
1196,460.49988,433.20666666666665
1197,434.49283,446.08833333333337
1198,453.57834,490.79833333333335
1199,489.1208,427.5266666666666
1200,430.14984,414.58
1201,428.43213,401.225
1202,416.80005,405.205
1203,421.78113,401.9975
1204,416.52417,377.705
1205,391.98184,362.7183333333333
1206,380.60684,327.63166666666666
1207,346.7353,132.23666666666665
1208,235.12924,58.17666666666667
1209,176.21725,28.736666666666668
1210,137.24922,114.658
1211,177.65135,158.56833333333333
1212,190.32271,62.82000000000001
1213,138.75505,48.833333333333336
1214,123.69308,78.67833333333333
1215,144.98257,272.76000000000005
1216,266.69836,426.61
1217,418.81995,463.458
1218,438.4672,462.8016666666667
1219,451.48322,436.3166666666668
1220,437.19873,458.1766666666667
1221,463.15033,484.1383333333333
1222,481.0899,465.235
1223,462.09088,438.5983333333333
1224,442.94965,461.57333333333327
1225,467.6843,421.795
1226,428.4378,445.00833333333327
1227,455.35895,410.6960000000001
1228,419.25732,454.48
1229,465.97473,438.7360000000001
1230,440.11078,371.63000000000005
1231,383.11588,220.03333333333333
1232,280.5266,152.69166666666663
1233,256.04074,205.7166666666667
1234,259.65097,286.08000000000004
1235,302.34528,195.1733333333333
1236,222.96077,76.095
1237,181.7562,50.13166666666666
1238,161.40836,60.11833333333333
1239,160.16673,197.63166666666663
1240,219.56319,401.81666666666666
1241,411.92462,528.4733333333332
1242,475.3193,570.6550000000001
1243,503.2887,518.5475
1244,488.10727,489.9966666666666
1245,481.95557,492.2216666666666
1246,486.22305,463.5433333333333
1247,463.68475,467.43
1248,471.00662,427.0333333333333
1249,434.91406,420.32
1250,434.46884,412.67
1251,426.08237,386.7683333333334
1252,402.71924,396.708
1253,414.19583,411.7733333333333
1254,423.27942,243.08499999999995
1255,287.5409,123.39166666666664
1256,248.33122,91.604
1257,204.23705,81.42333333333333
1258,164.55937,62.818000000000005
1259,138.32274,42.915
1260,118.67002,48.49666666666667
1261,120.30767,72.81833333333334
1262,141.87166,102.3
1263,156.7295,269.4166666666667
1264,259.51337,485.694
1265,461.70792,624.8683333333335
1266,516.3307,650.5616666666666
1267,535.2165,593.1833333333334
1268,529.8959,574.385
1269,524.1961,528.428
1270,503.96414,515.895
1271,499.52097,481.79333333333335
1272,474.55576,33.291999999999994
1273,215.25078,34.628
1274,204.75127,28.295
1275,150.62445,45.825
1276,120.80899,58.64000000000001
1277,121.82001,53.12166666666667
1278,120.81251,289.45666666666665
1279,286.1332,450.745
1280,453.30267,459.4133333333333
1281,441.70926,494.0683333333333
1282,487.67902,475.816
1283,465.9033,419.9466666666667
1284,423.77295,384.86
1285,399.1527,426.97333333333336
1286,442.5301,364.374
1287,374.32477,344.47
1288,362.92886,347.48500000000007
1289,366.15436,366.892
1290,384.41882,332.86800000000005
1291,349.27747,325.29799999999994
1292,349.1043,287.9466666666667
1293,317.58417,203.5583333333333
1294,269.04742,51.3
1295,182.25015,12.941999999999998
1296,128.17653,11.8
1297,85.41788,8.803999999999998
1298,41.849346,13.872
1299,16.715902,21.01833333333333
1300,46.50466,11.724
1301,41.053417,14.354000000000005
1302,38.93003,224.12
1303,192.59012,369.996
1304,370.61664,440.8766666666666
1305,444.45236,457.462
1306,454.49005,423.135
1307,422.5661,432.0933333333333
1308,437.22913,437.854
1309,439.79224,399.995
1310,405.32227,434.228
1311,444.18848,416.1233333333333
1312,418.81067,390.4666666666667
1313,399.3697,394.595
1314,407.034,377.76
1315,388.1897,410.82
1316,423.76,226.19000000000003
1317,278.49268,67.03999999999999
1318,198.59969,25.955
1319,144.23682,15.536
1320,97.74985,19.971666666666668
1321,54.49089,18.456
1322,23.729177,17.231666666666666
1323,28.513618,9.616
1324,24.798758,28.426666666666662
1325,65.04854,156.685
1326,182.60797,280.5475
1327,306.83826,363.1525
1328,392.8421,443.9075
1329,456.02295,462.87
1330,459.48242,335.22
1331,345.17682,310.24
1332,340.02493,181.97333333333336
1333,265.43152,56.564
1334,189.74883,22.13
1335,132.96591,9.618
1336,84.99025,17.66
1337,45.55914,10.797999999999998
1338,3.5262225,13.834
1339,11.706525,24.746
1340,60.042305,255.66
1341,259.9594,417.62
1342,437.1072,450.1925
1343,448.815,434.484
1344,434.7624,457.168
1345,462.25928,444.9483333333333
1346,445.4745,486.91
1347,489.19293,458.61
1348,455.58936,408.7975
1349,416.63754,396.5133333333333
1350,413.4695,396.6333333333334
1351,413.05637,330.77750000000003
1352,349.0537,158.356
1353,255.93558,50.315000000000005
1354,179.03395,27.75
1355,136.12259,176.575
1356,213.68948,188.692
1357,212.13359,110.846
1358,175.36382,55.64500000000001
1359,140.04677,96.31666666666666
1360,160.10013,300.13800000000003
1361,290.12677,527.7983333333333
1362,482.79486,633.194
1363,518.935,623.598
1364,538.4258,571.2099999999999
1365,524.05756,605.642
1366,536.9473,525.026
1367,502.69156,515.176
1368,501.1531,517.5616666666666
1369,503.94803,517.254
1370,503.04074,510.655
1371,499.14453,521.8419999999999
1372,506.0738,526.4259999999999
1373,507.60443,507.9339999999999
1374,495.91776,486.324
1375,480.91028,402.4316666666666
1376,407.18155,134.70333333333335
1377,264.43964,68.57
1378,216.1437,197.57666666666668
1379,263.38034,294.7025
1380,316.49457,271.3433333333333
1381,283.0636,149.696
1382,207.79367,131.936
1383,194.85182,362.67
1384,398.36826,506.335
1385,501.4162,568.61
1386,523.09674,559.7075
1387,518.6611,529.555
1388,505.7947,475.814
1389,471.15152,479.96400000000006
1390,481.15768,463.46
1391,465.1272,418.02
1392,428.36127,452.50666666666666
1393,466.5517,431.494
1394,436.8473,424.1075
1395,434.7561,399.9616666666666
1396,411.56598,376.434
1397,391.7007,434.38
1398,453.10248,187.46
1399,262.8311,114.69
1400,220.69722,90.39666666666666
1401,189.52303,112.994
1402,184.5483,130.79500000000002
1403,178.94331,102.262
1404,158.28609,187.974
1405,204.21603,147.5375
1406,178.29134,130.78833333333333
1407,171.44531,363.2116666666666
1408,365.37177,515.3433333333334
1409,476.1351,574.0799999999999
1410,525.6011,579.6879999999999
1411,528.2263,508.0039999999999
1412,490.86746,490.606
1413,483.86496,465.97333333333336
1414,463.89413,472.86
1415,474.81873,440.224
1416,443.6242,448.99
1417,456.24506,454.785
1418,457.64008,426.98
1419,432.01837,421.65
1420,432.06406,450.5333333333333
1421,458.7182,457.538
1422,460.95154,254.505
1423,294.53534,97.98000000000002
1424,232.25005,72.58200000000001
1425,200.64279,60.80000000000001
1426,157.43568,68.74600000000001
1427,143.7354,72.08666666666667
1428,138.40416,60.370000000000005
1429,120.27667,41.68666666666666
1430,95.76418,90.92
1431,127.11375,244.50333333333333
1432,232.36353,400.78
1433,399.79327,430.232
1434,424.0479,404.5316666666666
1435,410.01117,391.68
1436,403.00027,407.42333333333335
1437,419.90042,395.8283333333333
1438,405.41278,432.2766666666666
1439,442.68988,402.9283333333333
1440,407.6256,418.908
1441,429.4845,382.34800000000007
1442,389.542,399.28
1443,414.29047,403.78833333333336
1444,412.53128,398.79
1445,405.91656,438.9599999999999
1446,448.91357,241.752
1447,282.91116,83.86166666666666
1448,198.3453,51.235
1449,154.1837,35.38666666666666
1450,106.15301,28.704
1451,88.940674,21.826
1452,63.619556,46.85833333333334
1453,105.60253,42.028
1454,109.075325,51.48333333333333
1455,122.34877,172.63799999999998
1456,201.90993,523.1133333333333
1457,483.89557,610.942
1458,518.8161,613.3966666666666
1459,537.9744,552.774
1460,516.1396,508.06166666666667
1461,493.1129,480.38166666666666
1462,475.15683,446.525
1463,448.62,397.31
1464,411.85712,406.1266666666666
1465,425.807,426.198
1466,438.0089,414.215
1467,422.54388,437.2733333333333
1468,445.9373,461.2633333333334
1469,464.2903,442.212
1470,441.58514,221.50666666666675
1471,281.38293,77.624
1472,226.91682,31.072000000000003
1473,164.72086,30.262
1474,116.69602,52.22999999999999
1475,122.12795,46.248333333333335
1476,121.02044,82.26
1477,146.69588,69.92333333333333
1478,141.15096,100.26
1479,153.90709,317.84000000000003
1480,307.33606,501.2866666666667
1481,462.0596,578.8433333333334
1482,504.1094,565.91
1483,518.6657,523.0516666666666
1484,501.2387,484.32333333333327
1485,476.85358,501.858
1486,494.94034,449.686
1487,448.66867,443.9016666666666
1488,452.55612,477.9716666666666
1489,481.6933,453.74
1490,452.53564,383.745
1491,394.63153,397.596
1492,417.27814,335.9066666666666
1493,355.16953,326.58500000000004
1494,355.93204,191.715
1495,265.24945,72.588
1496,195.53181,34.035000000000004
1497,150.47232,13.008333333333333
1498,91.245705,13.313333333333334
1499,59.46315,14.644
1500,19.64258,14.391666666666666
1501,-8.574695,20.084
1502,49.965683,13.25
1503,55.27342,51.79600000000001
1504,122.47843,174.6966666666667
1505,219.8897,243.715
1506,266.9311,307.50833333333327
1507,319.0969,347.115
1508,353.28015,380.355
1509,378.87158,372.8966666666667
1510,385.15988,378.1933333333333
1511,395.4427,370.1816666666667
1512,386.77954,344.098
1513,363.4209,370.6116666666666
1514,392.61572,378.9383333333333
1515,394.3358,404.7725
1516,418.85645,379.1233333333334
1517,389.57428,375.7916666666667
1518,390.2353,287.19
1519,309.24762,93.175
1520,223.75676,30.151666666666667
1521,176.19032,28.731666666666666
1522,143.48738,40.328
1523,131.02327,32.24833333333333
1524,100.090034,15.103333333333332
1525,54.47903,17.644
1526,42.352863,28.38833333333333
1527,53.229992,95.51833333333332
1528,129.69627,168.46833333333333
1529,183.24576,260.72333333333336
1530,265.35663,340.3260000000001
1531,337.7925,334.96833333333336
1532,323.553,322.6383333333333
1533,317.62936,396.14
1534,404.81555,344.715
1535,356.62036,423.795
1536,446.357,406.0083333333334
1537,411.57928,424.08166666666665
1538,434.92853,370.98333333333335
1539,383.97827,362.966
1540,383.92612,408.6000000000001
1541,426.33173,381.96
1542,391.50146,329.6033333333333
1543,340.99268,94.42
1544,226.5121,42.914
1545,197.40254,24.473333333333333
1546,154.07784,65.11333333333333
1547,155.57198,52.133333333333326
1548,138.35747,19.31
1549,90.29995,17.168333333333333
1550,58.177628,27.672000000000004
1551,56.04726,67.45666666666666
1552,123.47213,212.82
1553,226.71974,296.795
1554,306.14612,338.93
1555,345.40985,401.4483333333333
1556,397.99503,429.84
1557,419.89777,371.922
1558,381.9536,364.7533333333333
1559,385.6336,380.6616666666666
1560,400.33615,346.87166666666667
1561,365.86252,340.3383333333333
1562,363.00122,300.144
1563,327.27548,304.90166666666664
1564,331.89478,329.814
1565,346.79816,339.06800000000004
1566,347.51245,210.83166666666668
1567,246.95892,62.43166666666667
1568,195.51418,23.828333333333333
1569,164.07881,19.90833333333333
1570,120.85966,31.588
1571,86.97086,29.10333333333333
1572,74.6948,31.966
1573,69.3525,24.165
1574,60.857018,25.65
1575,59.163296,65.05000000000001
1576,119.581,136.27833333333334
1577,164.71257,195.48
1578,210.75835,222.7983333333333
1579,233.03438,223.272
1580,233.6025,263.3883333333334
1581,273.03613,297.97
1582,306.46497,351.30833333333334
1583,351.2561,395.03
1584,385.00525,374.0033333333333
1585,360.11377,376.9666666666667
1586,367.79816,416.246
1587,406.34808,489.8733333333333
1588,470.0323,469.15
1589,458.20663,428.5816666666667
1590,435.8851,205.53166666666667
1591,278.19135,54.75833333333333
1592,221.00002,41.696000000000005
1593,193.39958,39.368
1594,160.90501,43.005
1595,132.79347,53.053333333333335
1596,141.115,66.84333333333335
1597,136.84773,84.07333333333332
1598,150.1587,62.89833333333333
1599,138.34332,95.528
1600,155.82832,200.41333333333333
1601,209.15205,435.6716666666666
1602,429.3556,526.01
1603,464.7804,479.20666666666665
1604,444.68307,421.85833333333335
1605,413.22906,389.566
1606,407.18225,472.6716666666667
1607,482.53113,423.27833333333336
1608,434.0327,348.17
1609,365.98413,360.9333333333333
1610,374.79974,357.9083333333333
1611,365.29843,335.66
1612,339.69287,383.375
1613,383.6038,375.4216666666666
1614,366.78333,237.1766666666667
1615,259.13315,88.202
1616,208.2019,71.40500000000002
1617,190.44574,80.96499999999999
1618,174.70464,49.51333333333333
1619,143.50783,36.554
1620,120.54352,42.055
1621,101.9995,50.30666666666667
1622,107.13574,68.57333333333334
1623,120.68006,158.65833333333333
1624,178.18587,442.76
1625,432.1067,458.9833333333333
1626,418.4531,398.855
1627,378.07,382.5783333333333
1628,378.84808,403.66333333333336
1629,406.87073,431.23333333333335
1630,438.50705,418.0933333333333
1631,424.11865,370.24500000000006
1632,383.50922,375.5425
1633,394.66458,375.54
1634,391.4377,382.35666666666674
1635,394.13632,372.03333333333336
1636,379.38672,395.0316666666666
1637,405.41577,363.0883333333333
1638,372.10608,202.23
1639,256.75833,108.71333333333332
1640,223.85646,100.82
1641,190.34435,105.505
1642,169.09209,140.165
1643,182.85579,192.95166666666668
1644,208.926,143.00333333333333
1645,186.27159,154.69400000000002
1646,191.49767,124.43666666666668
1647,172.5579,353.47
1648,352.53674,508.0683333333333
1649,467.50943,549.055
1650,491.95996,457.8733333333333
1651,448.65524,435.945
1652,444.05243,434.3183333333334
1653,445.58838,411.56166666666667
1654,425.7699,376.655
1655,396.626,373.26499999999993
1656,394.25125,397.0033333333333
1657,415.37125,369.9933333333333
1658,385.02173,393.4333333333333
1659,412.1519,390.494
1660,403.70474,442.2683333333334
1661,455.5563,442.072
1662,444.6952,249.805
1663,293.85178,137.33
1664,256.3432,94.71333333333332
1665,216.39323,82.03833333333334
1666,172.45818,41.375
1667,122.666565,30.148333333333337
1668,94.96795,39.4
1669,93.34466,40.94499999999999
1670,87.230865,69.43166666666667
1671,115.40088,281.50500000000005
1672,274.23535,442.0700000000001
1673,437.9168,480.32
1674,453.0855,523.7283333333334
1675,500.99786,557.455
1676,520.2404,524.2800000000001
1677,502.5748,562.3933333333333
1678,523.31146,500.4166666666667
1679,486.00235,509.0516666666667
1680,496.87015,452.13499999999993
1681,450.862,476.92333333333335
1682,481.35287,439.12
1683,443.26328,388.61666666666673
1684,406.45483,400.42333333333335
1685,420.8645,376.544
1686,393.8015,324.4866666666667
1687,342.32178,122.525
1688,241.73517,41.43333333333333
1689,174.1581,28.666666666666668
1690,138.60262,163.105
1691,209.4591,126.10333333333334
1692,173.62585,39.33833333333333
1693,108.52526,23.395
1694,83.64057,101.34333333333336
1695,147.86082,339.29
1696,341.57462,433.45166666666665
1697,412.43805,469.6466666666667
1698,460.6677,466.31500000000005
1699,460.925,489.132
1700,483.74103,519.8466666666666
1701,503.60016,458.2416666666666
1702,451.24133,454.51
1703,458.02765,420.8083333333333
1704,428.3178,426.73333333333335
1705,438.00012,451.765
1706,456.64014,393.86000000000007
1707,401.79816,423.6466666666668
1708,436.7331,399.89200000000005
1709,408.74063,413.84
1710,425.74066,305.125
1711,326.69025,96.62666666666668
1712,232.70183,33.22
1713,172.67775,28.055
1714,132.12253,197.14666666666665
1715,234.79066,248.205
1716,259.10785,53.64666666666667
1717,148.38168,35.145
1718,128.46494,82.34666666666666
1719,156.06717,382.95
1720,408.1392,453.4316666666667
1721,428.98123,481.9216666666666
1722,464.18896,494.9316666666666
1723,484.6839,507.558
1724,494.66428,510.2283333333333
1725,495.359,481.366
1726,473.03946,451.46
1727,451.42145,465.46
1728,467.75543,491.2883333333333
1729,486.29218,422.9666666666666
1730,425.13495,406.315
1731,419.91223,426.36
1732,436.27893,407.0583333333334
1733,415.61475,380.48
1734,392.38,198.26666666666665
1735,268.61346,70.78666666666668
1736,190.38438,34.12666666666667
1737,140.19063,23.86
1738,92.85392,19.540000000000003
1739,59.867447,16.387999999999998
1740,37.15847,20.28
1741,1.7307553,28.42333333333333
1742,67.94877,29.40833333333333
1743,138.24806,175.49666666666667
1744,237.99933,413.4383333333333
1745,451.17953,532.61
1746,509.98868,532.1766666666666
1747,505.88354,500.3
1748,487.0385,493.7
1749,485.8606,481.4866666666667
1750,477.21692,458.7633333333333
1751,459.90887,421.4266666666667
1752,432.0397,410.698
1753,426.1801,433.785
1754,445.55554,442.26666666666665
1755,447.35745,440.42
1756,444.68042,397.702
1757,406.37506,449.2666666666666
1758,462.66797,246.66666666666663
1759,290.52045,72.88666666666667
1760,223.58542,27.435
1761,187.9896,15.103333333333332
1762,130.96939,18.616666666666667
1763,74.67038,13.281666666666666
1764,44.17573,11.526666666666666
1765,11.338396,10.911666666666669
1766,6.188526,12.946000000000002
1767,-0.703949,49.821666666666665
1768,76.460594,156.01
1769,147.90651,248.01666666666668
1770,252.81953,336.03200000000004
1771,339.6015,399.595
1772,389.5693,418.1833333333333
1773,395.44797,503.3183333333333
1774,478.6731,539.7016666666666
1775,510.11575,496.2283333333333
1776,483.5815,483.465
1777,478.91602,501.4666666666666
1778,492.7455,511.8233333333333
1779,496.7138,467.822
1780,465.25256,435.1183333333333
1781,443.58105,474.27333333333337
1782,481.1422,249.25333333333333
1783,297.7425,106.18166666666669
1784,238.91164,42.028
1785,179.90565,18.89333333333333
1786,118.852615,25.898333333333337
1787,88.52915,28.485000000000003
1788,68.01708,32.30833333333333
1789,59.696003,46.98499999999999
1790,101.69915,53.33666666666667
1791,121.908775,106.98833333333334
1792,156.7017,312.054
1793,306.72314,462.94
1794,447.1876,493.3283333333333
1795,457.66016,524.8383333333333
1796,501.23627,550.7383333333333
1797,516.7362,511.8866666666666
1798,494.35214,540.685
1799,514.44653,533.3483333333334
1800,507.77618,512.1349999999999
1801,495.79288,540.3149999999999
1802,514.1268,524.6466666666666
1803,503.2799,463.175
1804,460.86624,498.0100000000001
1805,495.66348,509.36
1806,497.9882,242.86
1807,295.66006,127.18166666666666
1808,259.75308,82.81333333333333
1809,204.47908,69.67833333333333
1810,167.86916,57.15833333333333
1811,139.31078,72.79
1812,143.47646,78.125
1813,144.98846,69.34
1814,139.60774,75.78666666666668
1815,143.24646,371.03833333333336
1816,379.46472,522.5566666666667
1817,460.59253,572.8816666666667
1818,498.06348,559.3666666666667
1819,511.03302,493.3560000000001
1820,480.83554,463.975
1821,463.71228,478.3683333333333
1822,479.93503,507.63
1823,498.24976,484.88
1824,479.6366,463.11
1825,463.9226,460.5266666666666
1826,464.991,465.545
1827,469.21332,460.6116666666667
1828,463.6634,441.6166666666666
1829,446.9846,451.7616666666667
1830,460.22528,228.04
1831,282.17737,91.93833333333332
1832,233.02098,59.156000000000006
1833,182.46365,47.443333333333335
1834,136.69865,47.35166666666667
1835,116.82119,41.745
1836,104.83996,49.78666666666666
1837,114.90225,42.36333333333334
1838,104.90672,147.885
1839,181.42967,404.6533333333333
1840,418.77112,512.9399999999999
1841,472.25195,608.5683333333334
1842,532.76276,579.4916666666666
1843,527.68134,533.47
1844,506.6167,516.366
1845,498.6493,576.8216666666666
1846,530.3826,530.7239999999999
1847,504.8388,484.945
1848,477.53662,517.2533333333333
1849,506.56122,494.4983333333333
1850,483.50696,504.1816666666666
1851,495.34793,499.8616666666666
1852,489.6077,475.9666666666667
1853,470.71915,468.475
1854,467.66205,383.9333333333333
1855,388.4651,119.56833333333331
1856,230.60814,52.78
1857,177.20094,37.61333333333334
1858,133.84085,373.9583333333333
1859,430.19495,292.51800000000003
1860,290.3827,80.28500000000001
1861,148.22656,41.70666666666667
1862,123.08672,162.485
1863,214.69296,530.2933333333334
1864,515.5381,608.7683333333333
1865,533.734,551.3399999999999
1866,516.9909,501.0316666666667
1867,487.14297,513.305
1868,502.68164,410.324
1869,416.24292,435.55
1870,454.18057,292.72666666666663
1871,327.63348,300.3783333333334
1872,341.96094,293.48400000000004
1873,337.00345,302.6566666666667
1874,338.43268,370.73333333333335
1875,401.05115,369.8133333333333
1876,385.68988,357.6016666666667
1877,375.75183,350.8183333333334
1878,370.34348,254.37
1879,290.19458,88.855
1880,221.8998,36.25333333333334
1881,182.91103,25.526666666666667
1882,143.52492,88.26833333333333
1883,158.98422,74.36500000000001
1884,141.9482,18.46
1885,80.150734,12.943333333333332
1886,46.46791,35.732
1887,65.84068,132.70333333333335
1888,169.73528,240.74
1889,244.59644,349.7083333333333
1890,355.57306,385.0133333333333
1891,375.58292,480.5016666666666
1892,462.1687,462.5583333333333
1893,447.79456,400.0533333333333
1894,412.07986,392.44
1895,412.99173,391.6983333333333
1896,411.60788,429.81166666666667
1897,444.1976,389.8516666666667
1898,398.63153,371.355
1899,385.72253,398.928
1900,413.97714,416.125
1901,424.1394,410.1433333333334
1902,414.09045,292.05
1903,307.62518,103.96333333333332
1904,209.79445,57.126666666666665
1905,160.8832,24.105
1906,115.913536,9.618
1907,87.44558,13.686666666666667
1908,44.70873,13.008333333333333
1909,-5.4094524,17.168333333333333
1910,15.608169,95.88833333333332
1911,113.0124,287.315
1912,290.20428,393.526
1913,405.70566,459.045
1914,452.54538,570.33
1915,528.2981,501.405
1916,485.95905,474.034
1917,470.60754,466.9966666666666
1918,467.5268,437.7083333333333
1919,443.38745,446.1166666666666
1920,454.8785,462.3716666666666
1921,465.22617,470.4533333333333
1922,468.8022,491.8483333333333
1923,487.86212,493.33166666666665
1924,485.55408,504.1233333333333
1925,494.50223,508.125
1926,496.2721,416.8025
1927,418.61752,148.17833333333334
1928,258.1125,61.87499999999999
1929,190.17424,30.08833333333333
1930,137.5248,246.63166666666663
1931,284.562,337.1216666666667
1932,350.32642,121.724
1933,198.06868,57.400000000000006
1934,160.61537,104.89333333333332
1935,182.98427,572.015
1936,502.5495,703.4283333333334
1937,528.80884,646.1550000000001
1938,535.88763,683.8800000000001
1939,548.0038,668.072
1940,547.15607,619.0666666666667
1941,539.5418,578.8149999999999
1942,527.32996,536.0616666666666
1943,509.1214,537.6633333333333
1944,512.6442,555.1183333333333
1945,520.12006,628.8583333333333
1946,542.51904,574.11
1947,524.5449,581.4119999999999
1948,528.5361,556.2883333333333
1949,518.7432,539.1483333333333
1950,512.6239,259.79833333333335
1951,305.7661,109.69833333333334
1952,256.80365,62.304
1953,203.3862,81.395
1954,178.07486,124.61
1955,181.06941,160.155
1956,187.5889,211.4
1957,220.09569,250.85
1958,245.9515,337.8066666666667
1959,330.50543,685.6516666666666
1960,516.7559,1015.3533333333334
1961,547.40765,972.0433333333334
1962,549.0704,841.3783333333334
1963,549.13007,792.1683333333334
1964,548.983,734.3166666666666
1965,548.1213,706.3266666666665
1966,545.2709,615.508
1967,539.2447,636.6883333333334
1968,543.54816,595.4516666666667
1969,533.30615,580.8649999999999
1970,528.2197,606.9633333333333
1971,536.9008,563.57
1972,521.2304,516.395
1973,498.76093,534.0866666666667
1974,513.08014,345.5
1975,361.8693,115.125
1976,264.32336,106.865
1977,244.52892,177.71500000000003
1978,243.49686,278.05
1979,289.28912,307.24600000000004
1980,298.8077,272.762
1981,269.6598,221.0666666666667
1982,240.31781,228.78
1983,251.99364,499.4966666666666
1984,510.14966,720.7583333333333
1985,545.16516,801.1083333333332
1986,549.26996,751.0240000000001
1987,549.5986,661.7983333333333
1988,546.0049,719.4633333333335
1989,549.2962,664.4633333333334
1990,546.8061,656.0666666666667
1991,546.0055,629.4433333333334
1992,541.8461,573.1275
1993,524.1205,543.4016666666666
1994,513.2422,555.8149999999999
1995,519.6453,586.88
1996,530.96704,584.1616666666667
1997,529.6784,605.41
1998,535.9745,324.7916666666667
1999,347.9021,152.6833333333333
2000,275.33447,104.27666666666666
2001,246.16101,154.53333333333333
2002,229.63068,199.41666666666663
2003,230.95328,153.495
