time,T,Rn,H,P,CO2
2020-02-24 01:00:00,20.18090909090909,190.4109090909091,49.72727272727273,103.45090909090908,147.45454545454547
2020-02-24 02:00:00,20.046666666666663,188.51166666666663,49.333333333333336,103.23083333333334,148.41666666666666
2020-02-24 03:00:00,20.05090909090909,198.75272727272724,49.09090909090909,102.967,148.72727272727272
2020-02-24 04:00:00,20.115,222.7058333333333,49.0,102.9245,148.83333333333334
2020-02-24 05:00:00,19.965,206.395,49.0,102.92116666666664,148.66666666666666
2020-02-24 06:00:00,20.14083333333333,200.04,49.0,102.90875,146.0
2020-02-24 07:00:00,20.184545454545454,252.6018181818182,49.27272727272727,102.93818181818182,141.9090909090909
2020-02-24 08:00:00,20.401666666666667,281.50333333333333,49.583333333333336,103.0635,136.33333333333334
2020-02-24 09:00:00,20.524166666666662,347.24,49.0,103.31666666666666,138.91666666666666
2020-02-24 10:00:00,20.329,333.847,49.0,103.43,137.8
2020-02-24 11:00:00,20.67416666666666,333.0925,49.0,103.14775,132.58333333333334
2020-02-24 12:00:00,20.572499999999994,290.2633333333334,49.0,102.93058333333332,127.58333333333331
2020-02-24 13:00:00,20.78363636363636,312.1081818181818,49.09090909090909,102.85909090909092,125.45454545454544
2020-02-24 14:00:00,21.064545454545453,285.64363636363635,49.27272727272727,102.8121818181818,122.8181818181818
2020-02-24 15:00:00,20.9125,249.00500000000008,49.5,102.77116666666667,119.58333333333331
2020-02-24 16:00:00,21.005,229.15166666666667,49.75,102.73275,115.66666666666669
2020-02-24 17:00:00,21.07,243.18636363636367,49.81818181818182,102.72063636363636,115.1818181818182
2020-02-24 18:00:00,20.8425,209.78333333333333,49.083333333333336,102.78291666666668,114.91666666666669
2020-02-24 19:00:00,20.859999999999992,177.78166666666667,49.083333333333336,102.83166666666664,116.83333333333331
2020-02-24 20:00:00,20.80636363636363,147.8290909090909,49.09090909090909,102.78354545454546,120.45454545454544
2020-02-24 21:00:00,20.91545454545454,142.14545454545453,49.27272727272727,102.80963636363636,123.27272727272728
2020-02-24 22:00:00,20.89363636363636,124.2509090909091,48.90909090909091,102.7878181818182,125.8181818181818
2020-02-24 23:00:00,20.795454545454543,133.19636363636366,48.90909090909091,102.77472727272728,128.1818181818182
2020-02-25 00:00:00,20.875,131.92999999999998,48.5,102.73900000000002,131.33333333333334
2020-02-25 01:00:00,20.85833333333333,147.62500000000003,48.083333333333336,102.7135,133.41666666666666
2020-02-25 02:00:00,20.59833333333333,156.97083333333333,48.16666666666666,102.66475,135.16666666666666
2020-02-25 03:00:00,20.63272727272727,122.8009090909091,48.0,102.60009090909092,136.63636363636363
2020-02-25 04:00:00,19.720833333333328,131.4683333333333,49.75,102.59725000000002,141.75
2020-02-25 05:00:00,20.261666666666667,131.90333333333336,49.0,102.55041666666666,143.91666666666666
2020-02-25 06:00:00,20.616363636363637,139.4490909090909,48.63636363636363,102.5628181818182,143.63636363636363
2020-02-25 07:00:00,20.50833333333333,246.29,49.083333333333336,102.53258333333332,140.58333333333334
2020-02-25 08:00:00,20.68333333333333,304.87333333333333,49.083333333333336,102.55283333333334,143.83333333333334
2020-02-25 09:00:00,20.69583333333333,271.7291666666667,49.0,102.54183333333332,144.91666666666666
2020-02-25 10:00:00,20.919090909090905,306.6927272727273,49.18181818181818,102.54572727272728,145.0909090909091
2020-02-25 11:00:00,21.068181818181817,330.4081818181818,49.54545454545455,102.5480909090909,148.0909090909091
2020-02-25 12:00:00,21.024166666666662,331.3308333333334,49.75,102.57291666666669,148.0
2020-02-25 13:00:00,21.05454545454545,324.1490909090909,50.0,102.58345454545452,149.0
2020-02-25 14:00:00,21.125,307.71,49.91666666666666,102.55425,146.25
2020-02-25 15:00:00,21.2625,296.4891666666666,50.0,102.53325,138.25
